"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
15961,3e+05,"2","1","2",30,0,0,0,0,0,0,217342,206713,203171,164375,161341,154528,873589,1684288,896060,621037,426531,528665,"N"
15962,120000,"2","1","2",31,-1,-1,-1,-1,-1,0,335,334,334,333,650,335,873589,1684288,896060,621037,0,528665,"N"
15963,190000,"2","2","2",36,0,0,0,0,0,0,187994,188565,190435,190222,180415,163944,873589,1684288,896060,621037,426531,528665,"N"
15964,70000,"2","2","1",35,0,0,0,0,0,0,68477,67409,68307,68977,69214,70624,873589,1684288,896060,621037,426531,528665,"N"
15966,50000,"2","2","2",38,0,0,0,0,0,2,31442,23726,18931,24237,25243,12166,873589,1684288,896060,621037,0,528665,"N"
15967,80000,"2","3","1",38,0,0,0,2,0,0,82398,80978,88809,83141,50911,60019,873589,1684288,896060,621037,426531,528665,"N"
15968,30000,"2","2","3",35,0,0,0,0,0,0,25951,26645,27950,28595,28993,29816,873589,1684288,896060,621037,426531,528665,"Y"
15969,140000,"2","2","1",41,0,0,0,0,0,2,41811,43602,44684,45624,50866,49931,873589,1684288,896060,621037,0,528665,"N"
15970,20000,"2","3","1",49,1,2,3,2,0,0,18800,21386,20774,19994,19583,19577,873589,0,0,0,0,0,"Y"
15971,30000,"2","2","1",38,0,0,0,-2,-2,-2,6064,3650,0,0,0,0,873589,0,0,0,0,0,"Y"
15972,260000,"2","3","1",44,0,0,0,0,0,0,148841,137608,130595,112366,105564,108049,873589,1684288,896060,621037,426531,528665,"N"
15973,30000,"2","1","1",48,0,0,0,2,2,2,25262,26515,30065,28872,30458,29480,873589,1684288,0,621037,0,528665,"Y"
15974,50000,"2","2","2",41,1,2,0,0,0,0,49511,48309,39519,27866,23418,24531,0,1684288,896060,621037,426531,528665,"Y"
15975,50000,"2","2","1",35,0,0,0,0,0,0,16044,16000,25312,25685,25924,26154,873589,1684288,896060,621037,426531,528665,"N"
15978,80000,"2","2","1",38,0,0,0,0,0,0,72681,70863,59157,40041,41108,41504,873589,1684288,896060,621037,426531,528665,"N"
15979,80000,"2","2","1",41,0,0,0,0,0,2,79971,81671,78905,78247,62243,60750,873589,1684288,896060,621037,0,528665,"Y"
15980,1e+05,"2","3","1",40,0,0,0,0,0,0,49348,44064,42392,37107,75691,31665,873589,1684288,896060,621037,426531,528665,"N"
15981,30000,"2","3","1",37,1,2,2,2,0,0,28355,27209,29315,23504,11772,7270,0,1684288,896060,621037,426531,0,"N"
15982,30000,"2","2","1",49,0,0,0,0,2,2,23744,24758,25803,28017,27265,29177,873589,1684288,896060,0,426531,528665,"N"
15984,50000,"2","2","1",31,2,4,3,2,0,0,13837,13331,12780,8426,3174,0,0,1684288,896060,0,0,0,"Y"
15985,240000,"2","2","2",48,0,0,0,0,0,0,234329,231422,233795,220162,190185,194035,873589,1684288,896060,621037,426531,528665,"Y"
15986,30000,"2","3","1",44,1,-2,-2,-2,-2,-1,0,0,0,0,0,401,0,0,0,0,426531,0,"N"
15987,240000,"2","2","2",35,0,0,0,-2,-2,-2,15770,12911,0,0,0,0,873589,0,0,0,0,0,"N"
15988,50000,"2","2","2",31,2,2,2,2,2,2,28986,30121,30954,31657,32120,32748,873589,1684288,896060,621037,426531,528665,"Y"
15990,80000,"2","3","1",28,0,0,0,0,0,0,72610,62755,61730,54695,50075,49750,873589,1684288,896060,621037,426531,528665,"Y"
15991,120000,"2","2","2",30,0,0,0,2,2,0,98585,100724,104405,108326,105021,104677,873589,1684288,896060,0,426531,528665,"N"
15992,1e+05,"2","3","1",32,0,0,2,2,2,2,32202,37204,36322,37673,38067,40297,873589,0,896060,621037,426531,528665,"N"
15993,50000,"2","2","1",44,0,0,-2,-2,-2,-2,49648,0,0,0,0,0,0,0,0,0,0,0,"N"
15994,320000,"2","2","1",39,-1,-1,-1,-1,-1,0,42481,3385,7268,6159,24690,30044,873589,1684288,896060,621037,426531,528665,"N"
15995,220000,"2","1","1",36,0,0,0,0,0,0,215951,210423,216437,196119,200065,204284,873589,1684288,896060,621037,426531,528665,"N"
15996,140000,"2","1","2",33,0,0,0,0,0,0,87752,88955,88794,91355,91106,91577,873589,1684288,896060,621037,426531,528665,"N"
15997,140000,"2","1","1",37,0,0,0,0,0,0,136447,135148,139190,139911,109679,108145,873589,1684288,896060,621037,426531,528665,"Y"
15998,50000,"2","2","2",24,-2,-2,-1,2,2,0,0,0,37095,37492,36607,37539,0,1684288,896060,0,426531,528665,"N"
15999,60000,"2","1","2",25,-1,2,-1,-1,-1,-1,573,312,319,327,0,1292,0,1684288,896060,0,426531,0,"Y"
16000,90000,"2","2","2",47,0,0,0,0,0,0,81942,71819,72224,27195,27775,28764,873589,1684288,896060,621037,426531,528665,"N"
16001,20000,"2","2","3",44,3,2,2,6,6,6,2430,2435,2440,2445,2435,2430,0,0,0,0,0,0,"Y"
16002,130000,"2","2","2",29,0,0,2,0,0,0,34559,52904,51498,60091,47732,43707,873589,0,896060,621037,426531,528665,"N"
16003,80000,"2","2","1",34,1,2,2,2,0,0,84732,86228,84065,79075,31991,29318,873589,1684288,896060,621037,426531,528665,"Y"
16004,230000,"2","2","1",37,0,0,0,0,0,0,126288,128588,122548,124806,127553,121437,873589,1684288,896060,621037,426531,528665,"N"
16005,180000,"2","2","1",29,0,0,0,0,0,0,25785,25997,26299,26643,26163,26180,873589,1684288,896060,621037,426531,528665,"N"
16006,20000,"2","2","2",34,0,-1,-1,-2,-2,-2,17512,3101,0,0,0,0,873589,1684288,0,621037,426531,0,"N"
16007,210000,"2","2","1",34,0,0,0,0,2,0,4167,5376,25096,30719,29921,30542,873589,1684288,896060,0,426531,528665,"N"
16008,70000,"2","2","2",22,2,2,2,2,0,0,69245,71001,72581,70443,48123,47754,873589,1684288,0,621037,426531,528665,"N"
16009,50000,"2","1","2",22,0,0,0,0,0,0,15815,17518,17859,18535,18298,18659,873589,1684288,896060,621037,426531,528665,"N"
16011,1e+05,"2","2","1",32,0,0,0,0,0,0,29998,29226,27867,11164,32268,7972,873589,1684288,896060,621037,426531,528665,"N"
16012,80000,"2","2","2",37,-2,-2,-2,-2,-2,-2,5617,3986,0,0,0,0,873589,0,0,0,0,0,"N"
16014,2e+05,"2","3","2",26,-1,-1,0,0,-1,-1,0,2411,43,1046,2260,1217,0,1684288,896060,621037,426531,528665,"N"
16016,50000,"2","2","1",45,0,0,0,0,0,0,49381,45389,46202,46534,20083,20270,873589,1684288,896060,621037,426531,528665,"N"
16018,50000,"2","2","1",28,0,0,0,0,0,0,43233,42136,40626,31647,29693,24768,873589,1684288,896060,621037,426531,528665,"N"
16019,5e+05,"2","1","2",28,0,0,0,0,0,0,229248,134239,134868,141303,121237,131137,873589,1684288,896060,621037,426531,528665,"N"
16020,360000,"2","2","2",31,-2,-2,-2,-2,-2,-1,3016,2682,2680,3,7,3516,873589,1684288,896060,0,426531,528665,"N"
16021,240000,"2","2","2",34,1,-2,-2,-2,-2,-2,24,31,37,44,31,24,0,0,0,0,0,0,"N"
16022,2e+05,"2","1","1",35,-1,-1,2,-1,-1,-1,376,815,519,545,505,484,873589,0,896060,621037,426531,528665,"N"
16023,280000,"2","1","1",35,0,0,0,0,0,0,281447,232851,195648,96871,99257,102643,873589,1684288,896060,621037,426531,528665,"N"
16024,330000,"2","1","1",36,1,-2,-2,-1,-1,-1,0,0,0,542,202,3702,0,0,896060,621037,426531,528665,"N"
16025,1e+05,"2","3","2",32,0,0,0,0,0,0,79146,93638,58116,41353,28806,29411,873589,1684288,896060,621037,426531,528665,"N"
16026,30000,"2","3","1",35,1,2,2,-2,-1,3,10232,6336,0,0,622,321,0,0,0,621037,0,0,"Y"
16028,30000,"2","2","2",41,1,2,0,0,0,0,25613,23316,23298,21391,19142,9343,0,1684288,896060,621037,426531,0,"N"
16029,50000,"2","3","3",43,1,2,2,0,0,0,17990,18798,18213,19187,17859,18417,873589,0,896060,621037,426531,528665,"Y"
16032,20000,"2","2","1",32,1,2,2,2,0,0,17023,16437,19037,18316,18655,38261,0,1684288,0,621037,426531,528665,"N"
16033,90000,"2","2","2",35,0,0,0,0,0,0,30650,29916,29034,28006,26755,26016,873589,1684288,896060,621037,426531,528665,"N"
16034,150000,"2","3","1",43,0,0,0,2,2,0,142843,139690,111912,107752,103150,103278,873589,1684288,896060,0,426531,528665,"Y"
16035,110000,"2","2","1",41,0,0,0,0,0,0,182268,185686,168217,129280,49870,50320,873589,1684288,896060,621037,426531,528665,"N"
16037,90000,"2","2","2",26,0,0,0,0,0,0,61980,46310,43686,45440,46356,47621,873589,1684288,896060,621037,426531,528665,"Y"
16038,110000,"2","2","2",26,0,0,0,0,0,0,45046,46293,47543,48751,49942,50985,873589,1684288,896060,621037,426531,528665,"Y"
16040,2e+05,"2","2","1",31,3,2,2,2,2,2,5035,5043,5051,5058,5043,5035,0,0,0,0,0,0,"Y"
16041,50000,"2","2","1",34,0,0,0,0,0,0,51010,49869,50422,49874,29831,30522,873589,1684288,896060,621037,426531,528665,"N"
16043,30000,"2","3","1",46,-1,-1,-1,2,0,0,2602,8857,5825,2793,28276,26990,873589,1684288,0,621037,426531,528665,"N"
16044,50000,"2","3","1",46,-1,-1,-1,-1,-1,-1,55,0,1231,885,85,0,0,1684288,896060,621037,0,528665,"Y"
16045,80000,"2","3","1",26,0,0,0,2,2,0,6790,8648,11571,11932,11620,12585,873589,1684288,896060,0,426531,528665,"Y"
16046,160000,"2","1","2",26,-1,0,0,0,0,-2,157474,155102,137048,70867,0,0,873589,1684288,896060,0,0,0,"N"
16048,20000,"2","2","2",26,1,2,2,0,0,0,19762,17414,16856,17853,17465,17665,873589,0,896060,621037,426531,528665,"N"
16049,70000,"2","1","1",34,0,0,0,0,0,0,40502,41187,42261,43575,44168,45313,873589,1684288,896060,621037,426531,528665,"N"
16050,110000,"2","3","3",37,2,0,0,0,0,0,67976,64713,63461,60106,58719,59937,873589,1684288,896060,621037,426531,528665,"N"
16051,150000,"2","2","1",45,-1,-1,-1,-2,-2,-2,16618,18541,18199,16121,-5879,-20537,873589,1684288,896060,621037,426531,528665,"N"
16052,5e+05,"2","1","1",39,0,0,0,0,0,0,418964,439430,440315,440549,440048,438959,873589,1684288,896060,621037,426531,528665,"N"
16053,30000,"2","2","1",48,2,2,2,2,2,0,28683,29795,29021,31175,29790,30046,873589,0,896060,0,426531,528665,"Y"
16054,160000,"2","3","1",46,-1,-1,-1,0,-1,-1,24902,2325,4832,4092,3982,840,873589,1684288,896060,621037,426531,528665,"N"
16055,3e+05,"2","2","1",36,-1,-1,-2,-1,-1,-1,77750,1411,41022,58929,24681,28933,873589,1684288,896060,621037,426531,528665,"N"
16056,2e+05,"2","3","1",46,-1,0,0,0,0,0,154905,140411,130003,124328,118991,121479,873589,1684288,896060,621037,426531,528665,"N"
16057,50000,"2","2","2",35,0,-1,0,0,0,-2,2668,1050,2110,3070,0,0,873589,1684288,896060,0,426531,0,"N"
16058,80000,"2","2","2",29,0,0,0,0,0,0,60873,46738,35087,32823,25944,26430,873589,1684288,896060,621037,426531,528665,"N"
16063,80000,"2","2","1",45,0,0,0,0,0,0,28769,28932,26781,27338,27456,27817,873589,1684288,896060,621037,426531,528665,"N"
16065,90000,"2","2","2",39,-1,2,-1,-1,0,0,2477,1214,1018,1002,1034,0,0,1684288,896060,0,0,0,"N"
16067,50000,"2","2","1",39,3,3,2,0,0,0,52742,51624,50527,47672,18314,18638,0,0,896060,621037,426531,528665,"Y"
16068,80000,"2","2","2",31,0,0,2,2,0,0,75973,81075,81608,78124,78355,78698,873589,1684288,0,621037,426531,528665,"N"
16070,140000,"2","2","2",33,-1,-1,-1,-1,-1,-1,335,334,13834,333,334,335,873589,1684288,896060,621037,426531,528665,"N"
16071,50000,"2","2","1",33,0,0,0,0,0,0,33473,20705,22969,21816,13843,5352,873589,1684288,896060,621037,426531,0,"N"
16072,50000,"2","2","1",35,0,0,0,0,0,0,40560,41813,43245,14614,15034,16634,873589,1684288,896060,621037,426531,528665,"N"
16073,50000,"2","3","2",40,0,0,0,0,0,0,19862,29358,30918,26679,15618,15009,873589,1684288,896060,621037,426531,528665,"N"
16075,120000,"2","2","1",38,0,0,0,0,0,2,50778,26043,26043,25732,4532,2771,873589,1684288,896060,621037,0,528665,"N"
16076,160000,"2","3","1",38,2,2,2,2,0,0,113335,116125,118452,115095,111853,102417,873589,1684288,0,621037,426531,528665,"Y"
16078,110000,"2","2","1",46,0,0,0,0,0,2,105876,108215,108046,88651,71893,65654,873589,1684288,896060,621037,0,528665,"N"
16079,3e+05,"2","3","2",30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"Y"
16080,110000,"2","2","2",31,0,0,0,0,0,0,98037,94014,93107,88869,78180,78200,873589,1684288,896060,621037,426531,528665,"N"
16083,50000,"2","2","2",28,2,2,0,0,0,-2,16649,16046,12151,4958,0,0,873589,1684288,896060,0,0,0,"N"
16084,140000,"2","2","2",28,1,2,2,2,-2,-2,5439,3996,3741,0,0,0,873589,0,0,0,0,0,"N"
16085,50000,"2","2","1",43,-1,-1,-1,-1,0,0,7972,12718,11011,22251,18712,12719,873589,1684288,896060,621037,426531,528665,"N"
16088,260000,"2","2","1",32,-2,-2,-2,-2,-2,-2,1244,0,0,0,1161,1687,0,0,0,621037,426531,528665,"Y"
16091,160000,"2","2","1",35,2,-1,-1,-1,-1,-1,777,767,1153,352,767,1173,873589,1684288,896060,621037,426531,528665,"N"
16092,1e+05,"2","1","1",40,2,2,0,0,2,0,97241,94784,95637,65827,61628,62768,0,1684288,896060,0,426531,528665,"Y"
16093,40000,"2","2","1",37,2,2,2,2,2,0,25567,26342,25627,28086,27351,27868,873589,0,896060,0,426531,528665,"Y"
16094,290000,"2","1","2",35,0,0,0,0,0,0,190457,194299,197064,197468,196972,196583,873589,1684288,896060,621037,426531,528665,"N"
16095,160000,"2","2","2",42,1,2,2,0,0,0,152736,152675,95812,97313,98055,99706,873589,0,896060,621037,426531,528665,"Y"
16096,140000,"2","2","1",36,1,2,3,2,0,0,59368,62980,61417,59740,61260,8372,873589,0,0,621037,426531,528665,"N"
16098,30000,"2","2","1",42,1,2,2,2,4,3,16486,17702,17124,20704,20109,19514,873589,0,896060,0,0,0,"Y"
16100,30000,"2","2","1",29,-1,-1,-1,-1,0,0,435,1188,1383,891,795,0,873589,1684288,896060,621037,0,528665,"Y"
16101,50000,"2","2","1",30,0,0,0,0,-2,-2,34813,30746,6665,0,0,0,873589,1684288,0,0,0,0,"Y"
16103,2e+05,"2","5","1",33,0,0,0,0,0,0,92704,73956,122278,116637,89680,68253,873589,1684288,896060,621037,426531,528665,"N"
16104,10000,"2","2","1",37,-1,4,3,2,2,2,3302,2856,2414,2473,2627,2219,0,0,896060,621037,0,528665,"N"
16106,220000,"2","2","2",46,0,0,0,2,2,0,86974,85593,91281,88064,81819,79303,873589,1684288,896060,0,426531,528665,"Y"
16107,60000,"2","2","2",42,0,0,0,0,0,0,60901,61067,61139,61023,60884,61586,873589,1684288,896060,621037,426531,528665,"Y"
16108,280000,"2","2","1",42,2,0,0,0,0,0,185169,132669,137133,135289,133069,126177,873589,1684288,896060,621037,426531,528665,"Y"
16109,10000,"2","2","2",31,0,0,0,0,0,0,10460,9115,10272,10248,10272,10298,873589,1684288,896060,621037,426531,528665,"N"
16110,2e+05,"2","1","2",31,0,0,0,0,0,0,191841,195659,200218,203020,155620,124522,873589,1684288,896060,621037,426531,528665,"N"
16111,2e+05,"2","2","1",33,0,0,0,0,0,0,103913,66940,12530,14272,15316,14917,873589,1684288,896060,621037,0,528665,"Y"
16112,220000,"2","2","1",37,0,0,0,0,0,0,81174,78502,76692,67192,60860,160714,873589,1684288,896060,621037,426531,528665,"N"
16113,370000,"2","2","1",45,0,0,0,0,0,2,155131,162526,168383,338647,221808,222311,873589,1684288,896060,621037,426531,0,"N"
16114,1e+05,"2","2","1",36,0,0,0,0,0,0,25949,21233,16710,15847,8271,5958,873589,1684288,896060,621037,426531,528665,"N"
16117,2e+05,"2","2","2",36,0,0,0,0,0,0,199295,201741,203809,189037,191819,195061,873589,1684288,896060,621037,426531,528665,"Y"
16120,1e+05,"2","2","1",36,0,0,0,0,0,0,100113,96737,98080,97614,95564,92880,873589,1684288,896060,621037,426531,528665,"N"
16122,20000,"2","2","3",30,1,2,2,2,0,0,17849,17256,19388,18775,19155,19558,0,1684288,0,621037,426531,528665,"Y"
16124,160000,"2","2","2",41,0,0,-2,-2,-2,-2,71876,0,0,0,0,0,0,0,0,0,0,0,"N"
16125,80000,"2","3","1",40,2,0,0,0,0,0,16423,12177,11555,7826,4311,5437,873589,1684288,896060,621037,426531,528665,"Y"
16128,60000,"2","2","1",36,0,0,0,0,0,0,60361,51869,45763,36480,37367,38166,873589,1684288,896060,621037,426531,528665,"N"
16130,50000,"2","2","1",41,0,0,0,0,0,0,23136,17881,16439,12375,11282,10205,873589,1684288,896060,621037,426531,528665,"N"
16131,50000,"2","3","2",45,0,0,-1,0,-1,-1,10744,9894,680,1496,1495,1494,873589,1684288,896060,621037,426531,528665,"N"
16132,270000,"2","2","1",42,1,-2,-2,-2,-2,-2,-336,-349,-361,-374,-349,-336,0,0,0,0,0,0,"N"
16133,30000,"2","3","1",40,2,0,0,0,0,0,27783,27573,28617,29553,30025,29404,873589,1684288,896060,621037,426531,528665,"Y"
16135,60000,"2","2","2",28,1,-1,-1,2,-1,-1,0,1700,866,869,808,415,873589,1684288,0,621037,426531,0,"Y"
16137,220000,"2","2","1",37,1,2,2,2,2,-2,194659,189994,189683,171686,167312,172061,0,1684288,0,621037,426531,528665,"N"
16138,50000,"2","3","1",36,-2,2,2,0,0,0,51786,96230,48897,38683,19599,19840,873589,1684288,896060,621037,426531,528665,"Y"
16139,30000,"2","3","2",33,0,0,2,0,0,2,22472,25366,24671,25311,26520,26142,873589,0,896060,621037,0,528665,"Y"
16140,280000,"2","2","2",33,0,0,0,0,0,0,28927,24254,20187,20362,18957,18380,873589,1684288,896060,621037,426531,528665,"N"
16141,120000,"2","2","1",35,-1,-1,2,2,2,2,2468,11906,9839,24109,22368,31629,873589,0,896060,0,426531,0,"N"
16143,70000,"2","3","1",41,0,0,0,0,0,0,23589,23516,17614,15941,14991,12884,873589,1684288,896060,621037,426531,528665,"N"
16144,550000,"2","2","1",39,0,0,0,0,0,0,67906,67827,66349,26443,21407,17694,873589,1684288,896060,621037,426531,528665,"N"
16145,220000,"2","2","2",36,0,0,0,0,0,0,124411,126674,106499,109835,106093,108195,873589,1684288,896060,621037,426531,528665,"N"
16146,340000,"2","2","1",45,-2,-2,-2,-2,-2,-2,3270,15881,1960,559,562,607,873589,1684288,896060,621037,426531,528665,"N"
16147,110000,"2","3","2",32,-1,-1,-1,-1,-1,0,9941,9255,4934,6003,7616,2744,873589,1684288,896060,621037,426531,528665,"N"
16150,290000,"2","1","2",30,-1,-1,-1,-1,-2,-2,1490,1066,2196,1540,266,974,873589,1684288,896060,621037,426531,528665,"N"
16152,60000,"2","2","1",38,0,0,-2,-1,-1,-1,21289,2553,0,1450,1486,4514,873589,0,896060,621037,426531,528665,"N"
16153,40000,"2","2","1",43,-2,-2,-2,-2,-2,-2,1892,260,1007,1014,1000,1417,873589,1684288,896060,621037,426531,528665,"N"
16154,120000,"2","2","2",29,0,0,0,2,-1,0,9143,10677,15065,9342,46244,30815,873589,1684288,0,621037,426531,528665,"N"
16155,80000,"2","2","1",38,2,0,0,0,2,0,62619,54599,43207,32324,22368,20506,873589,1684288,896060,621037,426531,528665,"Y"
16156,3e+05,"2","2","1",43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,528665,"Y"
16157,20000,"2","2","1",25,-1,-1,-1,-1,-1,-1,3507,6944,14022,2918,7488,218,873589,1684288,896060,621037,0,528665,"Y"
16158,30000,"2","2","1",46,2,2,2,2,2,-1,34738,32903,29119,26821,17042,3025,873589,1684288,896060,621037,426531,0,"Y"
16159,180000,"2","1","2",30,0,0,0,0,0,0,174889,173114,131059,132289,145010,152652,873589,1684288,896060,621037,426531,528665,"N"
16160,110000,"2","2","2",39,0,0,0,0,0,0,111538,110365,112965,108374,107178,107314,873589,1684288,896060,621037,426531,528665,"N"
16162,140000,"2","2","2",32,0,0,0,0,0,0,137654,136497,135499,137616,120147,122254,873589,1684288,896060,621037,426531,528665,"N"
16163,80000,"2","2","1",29,2,0,0,2,0,0,76431,77977,81929,80393,61561,10731,873589,1684288,896060,621037,426531,528665,"Y"
16165,50000,"2","3","2",47,0,0,0,0,0,0,11950,14232,15985,17702,19435,22130,873589,1684288,896060,621037,426531,528665,"N"
16167,20000,"2","2","1",33,0,0,0,0,0,0,17287,13855,14515,9633,8082,0,873589,1684288,896060,621037,0,0,"N"
16168,150000,"2","2","2",34,0,0,0,0,-1,0,121821,151004,151522,111272,97230,98461,873589,1684288,896060,621037,426531,528665,"N"
16169,150000,"2","1","1",34,-1,-1,-1,-1,-1,-1,3091,3081,3052,2838,2866,2879,873589,1684288,896060,621037,426531,528665,"N"
16172,350000,"2","2","2",40,-2,-2,-2,-2,-2,-2,26799,22089,38521,4715,3824,6702,873589,1684288,896060,621037,426531,528665,"N"
16173,30000,"2","2","2",38,0,0,0,0,2,0,22103,23114,24170,27064,26318,26864,873589,1684288,896060,0,426531,528665,"N"
16174,150000,"2","1","1",28,1,-2,-2,-2,-1,-1,0,0,520,0,3981,25599,0,1684288,0,621037,426531,0,"N"
16175,190000,"2","1","2",29,0,0,0,0,0,0,189449,95380,75004,76565,78086,79635,873589,1684288,896060,621037,426531,528665,"Y"
16177,50000,"2","2","1",47,0,0,0,0,0,0,49597,37709,31964,25335,18931,18946,873589,1684288,896060,621037,426531,528665,"N"
16178,50000,"2","2","2",29,2,2,2,2,2,2,30741,29952,32732,28804,29668,28655,0,1684288,896060,621037,0,528665,"Y"
16179,280000,"2","2","2",30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,528665,"N"
16180,230000,"2","1","2",31,-1,-1,-1,-1,-1,-1,917,1722,1300,890,1303,809,873589,1684288,896060,621037,426531,528665,"Y"
16182,190000,"2","3","1",37,-1,-1,-1,0,0,0,778,1332,18699,19659,21298,23064,873589,1684288,896060,621037,426531,528665,"Y"
16183,170000,"2","1","2",31,0,0,-1,0,0,0,18031,26648,11675,14120,9063,0,873589,1684288,896060,621037,0,0,"N"
16184,150000,"2","1","2",30,1,-2,-2,-2,-1,0,0,0,0,0,1918,1913,0,0,0,621037,0,0,"Y"
16186,110000,"2","2","2",23,-1,0,0,0,0,0,37864,39118,34324,12195,71933,73776,873589,1684288,896060,621037,426531,528665,"N"
16187,260000,"2","1","2",31,-1,-1,-2,-2,-2,-2,16097,771,-475,-478,3884,16,873589,0,0,621037,0,528665,"N"
16188,30000,"2","2","2",37,2,0,0,0,0,0,25078,18538,19145,19219,15891,9376,873589,1684288,896060,621037,426531,528665,"N"
16189,130000,"2","3","1",42,2,2,0,0,0,0,95577,92818,95483,95336,96075,97426,0,1684288,896060,621037,426531,528665,"Y"
16190,190000,"2","3","2",37,0,-1,0,0,0,0,44155,157280,91185,88257,90489,85140,873589,1684288,896060,621037,426531,528665,"N"
16191,10000,"2","2","2",36,1,2,0,0,0,0,7092,6825,7997,9000,9186,9382,0,1684288,896060,621037,426531,528665,"Y"
16193,3e+05,"2","1","2",45,0,0,0,0,0,0,122870,124095,125164,134047,118038,131099,873589,1684288,896060,621037,426531,528665,"N"
16195,130000,"2","3","1",36,0,0,0,0,0,0,140503,133567,126437,119205,111366,103516,873589,1684288,896060,621037,426531,528665,"N"
16196,4e+05,"2","3","2",35,-2,-2,-2,-2,-2,-2,1410,8082,6953,10440,13252,11002,873589,1684288,896060,621037,426531,528665,"Y"
16197,220000,"2","2","2",32,0,0,0,0,0,0,93702,96485,99028,100481,102633,104826,873589,1684288,896060,621037,426531,528665,"N"
16199,80000,"2","2","1",38,0,0,0,0,0,0,29260,28801,27007,23701,18281,18115,873589,1684288,896060,621037,426531,528665,"N"
16200,50000,"2","3","2",34,0,0,0,0,0,0,60216,48059,50264,50536,49145,34207,873589,1684288,896060,621037,426531,528665,"N"
16202,4e+05,"2","2","1",43,0,0,0,0,0,0,398743,407701,186124,190036,193861,201731,873589,1684288,896060,621037,426531,528665,"N"
16203,50000,"2","2","2",48,-1,0,0,0,0,0,47296,30340,24428,25508,26101,26690,873589,1684288,896060,621037,426531,528665,"N"
16205,10000,"2","2","1",49,0,0,0,0,0,0,8693,6635,7671,8782,9432,4395,873589,1684288,896060,621037,426531,528665,"N"
16206,80000,"2","3","1",41,0,0,-1,0,-1,-1,3495,2956,1531,2949,1483,0,873589,1684288,896060,621037,0,528665,"N"
16207,220000,"2","1","1",38,0,0,0,0,0,0,136277,138973,141895,144753,147658,150757,873589,1684288,896060,621037,426531,528665,"N"
16208,80000,"2","2","2",45,0,0,0,0,0,0,78127,79886,80965,53133,91724,47204,873589,1684288,896060,621037,426531,528665,"N"
16209,360000,"2","1","1",35,-2,-1,0,-1,-1,-1,94689,34567,106320,73381,7797,31872,873589,1684288,896060,621037,426531,528665,"Y"
16210,20000,"2","2","1",46,2,0,0,2,2,2,16362,17361,19917,19207,20116,19425,873589,1684288,0,621037,0,528665,"Y"
16213,70000,"2","2","1",38,0,0,0,0,0,0,50442,51441,53141,53665,108625,55912,873589,1684288,896060,621037,426531,528665,"N"
